	16.422287	3.325485				
	16.520039	3.325306				
	16.61779	3.323795				
	16.715542	3.320955				
	16.813293	3.316789				
	16.911045	3.311371				
	17.008799	3.304786				
	17.10655	3.297173				
	17.204302	3.288671				
	17.302053	3.279457				
	17.399805	3.26971				
	17.497557	3.259624				
	17.595308	3.249392				
	17.69306	3.239198				
	17.790812	3.229223				
	17.888563	3.219624				
	17.986315	3.21056				
	18.084066	3.20214				
	18.181818	3.194489				
	18.27957	3.187679				
	18.377321	3.181787				
	18.475073	3.176846				
	18.572824	3.172881				
	18.670576	3.169893				
	18.768328	3.167869				
	18.866079	3.166788				
	18.963831	3.166603				
	19.061584	3.167262				
	19.159336	3.16871				
	19.257088	3.170881				
	19.354839	3.1737				
	19.452591	3.177112				
	19.550343	3.181046				
	19.648094	3.185438				
	19.745846	3.190235				
	19.843597	3.195391				
	19.941349	3.200862				
	20.039101	3.206618				
	20.136852	3.212641				
	20.234604	3.218919				
	20.332355	3.225443				
	20.430107	3.232211				
	20.527859	3.23924				
	20.62561	3.246527				
	20.723362	3.254085				
	20.821114	3.261926				
	20.918865	3.270053				
	21.016619	3.278455				
	21.11437	3.287117				
	21.212122	3.296021				
	21.309874	3.305133				
	21.407625	3.314396				
	21.505377	3.32373				
	21.603128	3.333073				
	21.70088	3.34232				
	21.798632	3.351351				
	21.896383	3.360052				
	21.994135	3.368293				
	22.091887	3.375926				
	22.189638	3.382807				
	22.28739	3.388801				
	22.385141	3.39378				
	22.482893	3.397606				
	22.580645	3.400174				
	22.678396	3.401408				
	22.776148	3.401243				
	22.873899	3.399629				
	22.971651	3.396571				
	23.069405	3.392091				
	23.167156	3.386235				
	23.264908	3.379082				
	23.362659	3.370741				
	23.460411	3.361336				
	23.558163	3.351009				
	23.655914	3.339914				
	23.753666	3.328217				
	23.851418	3.316084				
	23.949169	3.303668				
	24.046921	3.291131				
	24.144672	3.278632				
	24.242424	3.266287				
	24.340176	3.254221				
	24.437927	3.242532				
	24.535679	3.23131				
	24.63343	3.220607				
	24.731182	3.21047				
	24.828934	3.200922				
	24.926685	3.191978				
	25.024439	3.18362				
	25.12219	3.17583				
	25.219942	3.168561				
	25.317694	3.161786				
	25.415445	3.155435				
	25.513197	3.149447				
	25.610949	3.143775				
	25.7087	3.13834				
	25.806452	3.133089				
	25.904203	3.127954				
	26.001955	3.122905				
	26.099707	3.117881				
	26.197458	3.112852				
	26.29521	3.107793				
	26.392962	3.102698				
	26.490713	3.097554				
	26.588465	3.09236				
	26.686216	3.087141				
	26.783968	3.081911				
	26.88172	3.076689				
	26.979471	3.071499				
	27.077225	3.066376				
	27.174976	3.061345				
	27.272728	3.056417				
	27.37048	3.051616				
	27.468231	3.046952				
	27.565983	3.042427				
	27.663734	3.038023				
	27.761486	3.033732				
	27.859238	3.02953				
	27.956989	3.025373				
	28.054741	3.021219				
	28.152493	3.017011				
	28.250244	3.012709				
	28.347996	3.008237				
	28.445747	3.003542				
	28.543499	2.998576				
	28.641251	2.99328				
	28.739002	2.987615				
	28.836754	2.981548				
	28.934505	2.975068				
	29.032259	2.968174				
	29.130011	2.960875				
	29.227762	2.953206				
	29.325514	2.945227				
	29.423265	2.93699				
	29.521017	2.928595				
	29.618769	2.920124				
	29.71652	2.9117				
	29.814272	2.903434				
	29.912024	2.895448				
	30.009775	2.887879				
	30.107527	2.880846				
	30.205278	2.874468				
	30.30303	2.868867				
	30.400782	2.864155				
	30.498533	2.860425				
	30.596285	2.857764				
	30.694036	2.856236				
	30.791788	2.855909				
	30.88954	2.856808				
	30.987291	2.858959				
	31.085045	2.862364				
	31.182796	2.867002				
	31.280548	2.872844				
	31.3783	2.879827				
	31.476051	2.8879				
	31.573803	2.896959				
	31.671555	2.906913				
	31.769306	2.917643				
	31.867058	2.929031				
	31.964809	2.940934				
